Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S152793527,Common Myna,Acridotheres tristis,27617,2,AU-VIC,Darebin,L12004255,Strettle Wetland Reserve,-37.7523142,144.9826629,2023-10-22,11:07 AM,eBird - Stationary Count,20,1,,,2,,,,
S152795132,Eurasian Blackbird,Turdus merula,28232,2,AU-VIC,Darebin,L27632783,"Rennie St, VIC",-37.7526699,144.9861598,2023-10-22,11:49 AM,eBird - Stationary Count,20,1,,,2,,,,
S152793527,Eurasian Blackbird,Turdus merula,28232,2,AU-VIC,Darebin,L12004255,Strettle Wetland Reserve,-37.7523142,144.9826629,2023-10-22,11:07 AM,eBird - Stationary Count,20,1,,,2,,,,
S153687348,Dusky Moorhen,Gallinula tenebrosa,5421,1,AU-VIC,Merri-bek,L2550718,Merri Creek--Bell St-Newlands Rd,-37.73697,144.97723,2023-11-04,,eBird - Casual Observation,,0,,,,,,,
S153687348,Australasian Grebe,Tachybaptus novaehollandiae,6762,1,AU-VIC,Merri-bek,L2550718,Merri Creek--Bell St-Newlands Rd,-37.73697,144.97723,2023-11-04,,eBird - Casual Observation,,0,,,,,,,
S153687348,Australian Magpie,Gymnorhina tibicen,19572,2,AU-VIC,Merri-bek,L2550718,Merri Creek--Bell St-Newlands Rd,-37.73697,144.97723,2023-11-04,,eBird - Casual Observation,,0,,,,,,,
S153687348,Magpie-lark,Grallina cyanoleuca,20716,2,AU-VIC,Merri-bek,L2550718,Merri Creek--Bell St-Newlands Rd,-37.73697,144.97723,2023-11-04,,eBird - Casual Observation,,0,,,,,,,
S156261595,Little Corella,Cacatua sanguinea,12072,6,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2023-12-14,,eBird - Casual Observation,,0,,,,,,,
S159572330,Great Cormorant,Phalacrocorax carbo,7313,1,AU-VIC,Colac-Otway,L5294648,Mt Defiance Lookout,-38.5873111,143.934008,2023-12-18,,eBird - Casual Observation,,0,,,,,,,
S159572439,Sulphur-crested Cockatoo,Cacatua galerita,12095,1,AU-VIC,Colac-Otway,L7811766,Marengo Holiday Park,-38.77844,143.664981,2023-12-18,,eBird - Casual Observation,,0,,,,,,,
S159572330,Yellow-faced Honeyeater,Caligavis chrysops,17607,1,AU-VIC,Colac-Otway,L5294648,Mt Defiance Lookout,-38.5873111,143.934008,2023-12-18,,eBird - Casual Observation,,0,,,,,,,
S159571814,Red Wattlebird,Anthochaera carunculata,17681,2,AU-VIC,Surf Coast,L5092652,Urquhart Bluff,-38.4377444,144.1304648,2023-12-18,,eBird - Casual Observation,,0,,,,,,,
S159984570,Sulphur-crested Cockatoo,Cacatua galerita,12095,1,AU-VIC,Colac-Otway,L7811766,Marengo Holiday Park,-38.77844,143.664981,2023-12-19,,eBird - Casual Observation,,0,,,,,,,
S159984781,Blue-winged Parrot,Neophema chrysostoma,12320,8,AU-VIC,Colac-Otway,L28977168,"Wildlife Wonders, Apollo Bay, VIC",-38.7840874,143.6360941,2023-12-19,,eBird - Casual Observation,,0,,,,,,,614082822
S159984570,Crimson Rosella,Platycercus elegans,12362,1,AU-VIC,Colac-Otway,L7811766,Marengo Holiday Park,-38.77844,143.664981,2023-12-19,,eBird - Casual Observation,,0,,,,,,,
S159985256,Forest Raven,Corvus tasmanicus,21388,1,AU-VIC,Corangamite,L2549103,Gibson Steps,-38.67251,143.11563,2023-12-19,,eBird - Casual Observation,,0,,,,,,,
S159984570,Welcome Swallow,Hirundo neoxena,23954,1,AU-VIC,Colac-Otway,L7811766,Marengo Holiday Park,-38.77844,143.664981,2023-12-19,,eBird - Casual Observation,,0,,,,,,,
S159985256,European Starling,Sturnus vulgaris,27571,2,AU-VIC,Corangamite,L2549103,Gibson Steps,-38.67251,143.11563,2023-12-19,,eBird - Casual Observation,,0,,,,,,,
S159985338,Silver Gull,Chroicocephalus novaehollandiae,6398,5,AU-VIC,Colac-Otway,L6830507,Marengo Beach,-38.7764256,143.6643717,2023-12-20,,eBird - Casual Observation,,0,,,,,,,
S159985477,Little Pied Cormorant,Microcarbo melanoleucos,7293,1,AU-VIC,Colac-Otway,L2549120,Great Otway National Park--Beauchamp Falls,-38.65106,143.60744,2023-12-20,,eBird - Casual Observation,,0,,,,,,,
S159487169,Australian Ibis,Threskiornis molucca,7413,2,AU-NSW,Sydney,L2558059,The Rocks,-33.85932,151.20877,2023-12-22,,eBird - Casual Observation,,0,,,,,,,
S159486633,Silver Gull,Chroicocephalus novaehollandiae,6398,1,AU-NSW,Randwick,L919147,Coogee Beach,-33.9209633,151.2575769,2023-12-23,,eBird - Casual Observation,,0,,,,,,,
S159486747,Silver Gull,Chroicocephalus novaehollandiae,6398,1,AU-NSW,Waverley,L919142,Bondi Beach,-33.8897405,151.2727261,2023-12-23,,eBird - Casual Observation,,0,,,,,,,
S159486633,Great Crested Tern,Thalasseus bergii,6717,1,AU-NSW,Randwick,L919147,Coogee Beach,-33.9209633,151.2575769,2023-12-23,,eBird - Casual Observation,,0,,,,,,,
S159486112,Silver Gull,Chroicocephalus novaehollandiae,6398,1,AU-NSW,Sydney,L2558072,Sydney Cove and Circular Quay,-33.8600191,151.2116683,2023-12-24,,eBird - Casual Observation,,0,,,,,,,
S159483528,Tawny Frogmouth,Podargus strigoides,3715,4,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2023-12-26,,eBird - Casual Observation,,0,,,,,,,
S159482373,Cape Barren Goose,Cereopsis novaehollandiae,360,20,AU-VIC,Bass Coast,L2549788,Penguin Parade,-38.51031,145.15022,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482816,Black Swan,Cygnus atratus,367,2,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159483156,Black Swan,Cygnus atratus,367,2,AU-VIC,Melbourne,L919153,Royal Botanic Gardens Melbourne,-37.8297966,144.9805232,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159483156,Maned Duck,Chenonetta jubata,445,2,AU-VIC,Melbourne,L919153,Royal Botanic Gardens Melbourne,-37.8297966,144.9805232,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482816,Pacific Black Duck,Anas superciliosa,514,2,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159483156,Pacific Black Duck,Anas superciliosa,514,2,AU-VIC,Melbourne,L919153,Royal Botanic Gardens Melbourne,-37.8297966,144.9805232,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482816,Dusky Moorhen,Gallinula tenebrosa,5421,2,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482816,Australasian Swamphen,Porphyrio melanotus,5468,2,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159483156,Australasian Swamphen,Porphyrio melanotus,5468,2,AU-VIC,Melbourne,L919153,Royal Botanic Gardens Melbourne,-37.8297966,144.9805232,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482373,Sooty Oystercatcher,Haematopus fuliginosus,5739,4,AU-VIC,Bass Coast,L2549788,Penguin Parade,-38.51031,145.15022,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482373,Masked Lapwing,Vanellus miles,5830,2,AU-VIC,Bass Coast,L2549788,Penguin Parade,-38.51031,145.15022,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482373,Silver Gull,Chroicocephalus novaehollandiae,6398,10,AU-VIC,Bass Coast,L2549788,Penguin Parade,-38.51031,145.15022,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482373,Great Crested Tern,Thalasseus bergii,6717,40,AU-VIC,Bass Coast,L2549788,Penguin Parade,-38.51031,145.15022,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482373,Little Penguin,Eudyptula minor,6870,100,AU-VIC,Bass Coast,L2549788,Penguin Parade,-38.51031,145.15022,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482816,Little Pied Cormorant,Microcarbo melanoleucos,7293,2,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482816,White-faced Heron,Egretta novaehollandiae,7573,1,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482012,Wedge-tailed Eagle,Aquila audax,7966,1,AU-VIC,Bass Coast,L18682272,San Remo Foreshore Park,-38.520618,145.367355,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482816,Laughing Kookaburra,Dacelo novaeguineae,9925,1,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482816,Galah,Eolophus roseicapilla,12059,2,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482816,Sulphur-crested Cockatoo,Cacatua galerita,12095,2,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482816,Superb Fairywren,Malurus cyaneus,17490,1,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482816,Gray Butcherbird,Cracticus torquatus,19552,1,AU-VIC,Bass Coast,L2473370,Koala Conservation Centre,-38.4872623,145.2636552,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S159482373,Welcome Swallow,Hirundo neoxena,23954,1,AU-VIC,Bass Coast,L2549788,Penguin Parade,-38.51031,145.15022,2024-01-06,,eBird - Casual Observation,,0,,,,,,,
S158495042,Laughing Kookaburra,Dacelo novaeguineae,9925,2,AU-VIC,Yarra Ranges,L28711079,"Olinda Falls, VIC",-37.8401274,145.3695885,2024-01-09,,eBird - Casual Observation,,0,,,,,,,
S158495042,Sulphur-crested Cockatoo,Cacatua galerita,12095,20,AU-VIC,Yarra Ranges,L28711079,"Olinda Falls, VIC",-37.8401274,145.3695885,2024-01-09,,eBird - Casual Observation,,0,,,,,,,
S158495042,Crimson Rosella,Platycercus elegans,12362,10,AU-VIC,Yarra Ranges,L28711079,"Olinda Falls, VIC",-37.8401274,145.3695885,2024-01-09,,eBird - Casual Observation,,0,,,,,,,
S158495042,Superb Fairywren,Malurus cyaneus,17490,1,AU-VIC,Yarra Ranges,L28711079,"Olinda Falls, VIC",-37.8401274,145.3695885,2024-01-09,,eBird - Casual Observation,,0,,,,,,,
S158495059,Gray Butcherbird,Cracticus torquatus,19552,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2024-01-09,,eBird - Casual Observation,,0,,,,,,,
S158495042,Australian Magpie,Gymnorhina tibicen,19572,5,AU-VIC,Yarra Ranges,L28711079,"Olinda Falls, VIC",-37.8401274,145.3695885,2024-01-09,,eBird - Casual Observation,,0,,,,,,,
S158495042,Pied Currawong,Strepera graculina,19586,1,AU-VIC,Yarra Ranges,L28711079,"Olinda Falls, VIC",-37.8401274,145.3695885,2024-01-09,,eBird - Casual Observation,,0,,,,,,,
S158495042,Australian Rufous Fantail,Rhipidura rufifrons,20117,1,AU-VIC,Yarra Ranges,L28711079,"Olinda Falls, VIC",-37.8401274,145.3695885,2024-01-09,,eBird - Casual Observation,,0,,,,,,,
S158495042,Eastern Yellow Robin,Eopsaltria australis,21637,1,AU-VIC,Yarra Ranges,L28711079,"Olinda Falls, VIC",-37.8401274,145.3695885,2024-01-09,,eBird - Casual Observation,,0,,,,,,,
S158495042,Red-browed Firetail,Neochmia temporalis,30748,2,AU-VIC,Yarra Ranges,L28711079,"Olinda Falls, VIC",-37.8401274,145.3695885,2024-01-09,,eBird - Casual Observation,,0,,,,,,,
S159325212,Sooty Oystercatcher,Haematopus fuliginosus,5739,2,AU-TAS,Glamorgan/Spring Bay,L2549543,Swansea,-42.12369,148.07235,2024-01-11,,eBird - Casual Observation,,0,,,,,,,
S159325212,Silver Gull,Chroicocephalus novaehollandiae,6398,1,AU-TAS,Glamorgan/Spring Bay,L2549543,Swansea,-42.12369,148.07235,2024-01-11,,eBird - Casual Observation,,0,,,,,,,
S159325212,Noisy Miner,Manorina melanocephala,17628,2,AU-TAS,Glamorgan/Spring Bay,L2549543,Swansea,-42.12369,148.07235,2024-01-11,,eBird - Casual Observation,,0,,,,,,,
S159325212,Welcome Swallow,Hirundo neoxena,23954,2,AU-TAS,Glamorgan/Spring Bay,L2549543,Swansea,-42.12369,148.07235,2024-01-11,,eBird - Casual Observation,,0,,,,,,,
S159325152,Sooty Oystercatcher,Haematopus fuliginosus,5739,1,AU-TAS,Glamorgan/Spring Bay,L11895242,Freycinet National Park--Honeymoon Bay,-42.1369796,148.2986193,2024-01-12,,eBird - Casual Observation,,0,,,,,,,
S159325152,Silver Gull,Chroicocephalus novaehollandiae,6398,1,AU-TAS,Glamorgan/Spring Bay,L11895242,Freycinet National Park--Honeymoon Bay,-42.1369796,148.2986193,2024-01-12,,eBird - Casual Observation,,0,,,,,,,
S159325152,Great Crested Tern,Thalasseus bergii,6717,1,AU-TAS,Glamorgan/Spring Bay,L11895242,Freycinet National Park--Honeymoon Bay,-42.1369796,148.2986193,2024-01-12,,eBird - Casual Observation,,0,,,,,,,
S159324644,Latham's Snipe,Gallinago hardwickii,6032,1,AU-TAS,Central Highlands,L28856365,"Thousand Lakes Lodge, TAS",-41.8435931,146.5748226,2024-01-13,,eBird - Casual Observation,,0,,,,,,,613748873
S159324644,Great Cormorant,Phalacrocorax carbo,7313,1,AU-TAS,Central Highlands,L28856365,"Thousand Lakes Lodge, TAS",-41.8435931,146.5748226,2024-01-13,,eBird - Casual Observation,,0,,,,,,,
S159325011,Green Rosella,Platycercus caledonicus,12361,1,AU-TAS,Central Highlands,L28856953,"Interlaken, TAS",-42.1313071,147.0718991,2024-01-13,,eBird - Casual Observation,,0,,,,,,,613748984
S159324644,Striated Fieldwren,Calamanthus fuliginosus,18076,2,AU-TAS,Central Highlands,L28856365,"Thousand Lakes Lodge, TAS",-41.8435931,146.5748226,2024-01-13,,eBird - Casual Observation,,0,,,,,,,
S159324644,Black-faced Cuckooshrike,Coracina novaehollandiae,18488,1,AU-TAS,Central Highlands,L28856365,"Thousand Lakes Lodge, TAS",-41.8435931,146.5748226,2024-01-13,,eBird - Casual Observation,,0,,,,,,,
S159324175,Tasmanian Nativehen,Tribonyx mortierii,5393,1,AU-TAS,Glenorchy,L6229415,Granton,-42.7519284,147.227397,2024-01-14,,eBird - Casual Observation,,0,,,,,,,
S159324513,Striated Fieldwren,Calamanthus fuliginosus,18076,1,AU-TAS,Central Highlands,L28856365,"Thousand Lakes Lodge, TAS",-41.8435931,146.5748226,2024-01-14,,eBird - Casual Observation,,0,,,,,,,
S159324513,Tasmanian Scrubwren,Sericornis humilis,18115,1,AU-TAS,Central Highlands,L28856365,"Thousand Lakes Lodge, TAS",-41.8435931,146.5748226,2024-01-14,,eBird - Casual Observation,,0,,,,,,,
S159324278,Gray Butcherbird,Cracticus torquatus,19552,1,AU-TAS,Brighton,L2745694,Bonorong Wildlife Sanctuary (restricted access),-42.7084828,147.2718251,2024-01-14,,eBird - Casual Observation,,0,,,,,,,
S159324513,Welcome Swallow,Hirundo neoxena,23954,1,AU-TAS,Central Highlands,L28856365,"Thousand Lakes Lodge, TAS",-41.8435931,146.5748226,2024-01-14,,eBird - Casual Observation,,0,,,,,,,
S159324046,Little Black Cormorant,Phalacrocorax sulcirostris,7331,4,AU-TAS,Glenorchy,L2548699,MONA (restricted access),-42.8125921,147.2604847,2024-01-15,,eBird - Casual Observation,,0,,,,,,,
S202596403,Black Swan,Cygnus atratus,367,1,AU-VIC,Melbourne,L919153,Royal Botanic Gardens Melbourne,-37.8297966,144.9805232,2024-02-25,,eBird - Casual Observation,,0,,,,,,,
S202596403,Pacific Black Duck,Anas superciliosa,514,4,AU-VIC,Melbourne,L919153,Royal Botanic Gardens Melbourne,-37.8297966,144.9805232,2024-02-25,,eBird - Casual Observation,,0,,,,,,,
S202596403,Dusky Moorhen,Gallinula tenebrosa,5421,1,AU-VIC,Melbourne,L919153,Royal Botanic Gardens Melbourne,-37.8297966,144.9805232,2024-02-25,,eBird - Casual Observation,,0,,,,,,,
S202596403,Silver Gull,Chroicocephalus novaehollandiae,6398,1,AU-VIC,Melbourne,L919153,Royal Botanic Gardens Melbourne,-37.8297966,144.9805232,2024-02-25,,eBird - Casual Observation,,0,,,,,,,
S202596403,Little Pied Cormorant,Microcarbo melanoleucos,7293,4,AU-VIC,Melbourne,L919153,Royal Botanic Gardens Melbourne,-37.8297966,144.9805232,2024-02-25,,eBird - Casual Observation,,0,,,,,,,
S166305040,New Holland Honeyeater,Phylidonyris novaehollandiae,17918,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2024-03-29,,eBird - Casual Observation,,0,,,,,,,
S166305040,Spotted Pardalote,Pardalotus punctatus,18037,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2024-03-29,,eBird - Casual Observation,,0,,,,,,,
S167477876,Red Wattlebird,Anthochaera carunculata,17681,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2024-04-07,,eBird - Casual Observation,,0,,,,,,,
S167477876,Brown Thornbill,Acanthiza pusilla,18210,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2024-04-07,,eBird - Casual Observation,,0,,,,,,,
S167477876,Willie-wagtail,Rhipidura leucophrys,20050,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2024-04-07,,eBird - Casual Observation,,0,,,,,,,
S202597220,Red-tailed Black-Cockatoo,Calyptorhynchus banksii,12040,1,AU-WA,Fremantle,L26647883,"Hamilton Hill, WA",-32.073139,115.781256,2024-04-11,,eBird - Casual Observation,,0,,,,,,,
S202597220,New Holland Honeyeater,Phylidonyris novaehollandiae,17918,1,AU-WA,Fremantle,L26647883,"Hamilton Hill, WA",-32.073139,115.781256,2024-04-11,,eBird - Casual Observation,,0,,,,,,,
S202597615,Western Wattlebird,Anthochaera lunulata,17679,1,AU-WA,Williams,L38052580,"Williams Woolshed, Williams, WA",-33.02521,116.8785742,2024-04-12,,eBird - Casual Observation,,0,,,,,,,
S202597615,Yellow-rumped Thornbill,Acanthiza chrysorrhoa,18185,1,AU-WA,Williams,L38052580,"Williams Woolshed, Williams, WA",-33.02521,116.8785742,2024-04-12,,eBird - Casual Observation,,0,,,,,,,
S202599150,Helmeted Guineafowl (Domestic type),Numida meleagris (Domestic type),962,1,AU-WA,Albany,L38053069,"Moorialup Rd, Porongurup, WA",-34.6946224,117.9986965,2024-04-13,,eBird - Casual Observation,,0,,,,,,,
S202599150,Australian Ringneck,Barnardius zonarius,12354,2,AU-WA,Albany,L38053069,"Moorialup Rd, Porongurup, WA",-34.6946224,117.9986965,2024-04-13,,eBird - Casual Observation,,0,,,,,,,
S202599227,White-breasted Robin,Eopsaltria georgiana,21643,1,AU-WA,Plantagenet,L1195753,Porongurup National Park,-34.6834968,117.8839874,2024-04-13,,eBird - Casual Observation,,0,,,,,,,
S202599440,Silver Gull,Chroicocephalus novaehollandiae,6398,10,AU-WA,Albany,L2541959,Middleton Beach (Albany),-35.02194,117.91555,2024-04-14,,eBird - Casual Observation,,0,,,,,,,
S168717031,Common Bronzewing,Phaps chalcoptera,2169,2,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-15,,eBird - Casual Observation,,0,,,,,,,
S168717031,Australian Pelican,Pelecanus conspicillatus,7706,3,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-15,,eBird - Casual Observation,,0,,,,,,,
S168717031,Laughing Kookaburra,Dacelo novaeguineae,9925,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-15,,eBird - Casual Observation,,0,,,,,,,
S168717031,Red-tailed Black-Cockatoo,Calyptorhynchus banksii,12040,3,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-15,,eBird - Casual Observation,,0,,,,,,,
S168717031,Galah,Eolophus roseicapilla,12059,6,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-15,,eBird - Casual Observation,,0,,,,,,,
S168717031,New Holland Honeyeater,Phylidonyris novaehollandiae,17918,2,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-15,,eBird - Casual Observation,,0,,,,,,,
S168717031,Spotted Pardalote,Pardalotus punctatus,18037,2,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-15,,eBird - Casual Observation,,0,,,,,,,
S168717031,Golden Whistler (Western),Pachycephala pectoralis fuliginosa/occidentalis,19264,2,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-15,,eBird - Casual Observation,,0,,,,,,,
S168717031,Australian Magpie,Gymnorhina tibicen,19572,7,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-15,,eBird - Casual Observation,,0,,,,,,,
S168717031,Gray Currawong,Strepera versicolor,19597,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-15,,eBird - Casual Observation,,0,,,,,,,
S168717031,Willie-wagtail,Rhipidura leucophrys,20050,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-15,,eBird - Casual Observation,,0,,,,,,,
S202599652,Red-winged Fairywren,Malurus elegans,17472,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-17,,eBird - Casual Observation,,0,,,,,,,
S202599839,Spotted Pardalote,Pardalotus punctatus,18037,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-18,,eBird - Casual Observation,,0,,,,,,,
S202600175,Australian Magpie,Gymnorhina tibicen,19572,1,AU-WA,Albany,L38053323,"Mount Melville, Albany, WA",-35.0180475,117.8709412,2024-04-24,,eBird - Casual Observation,,0,,,,,,,
S202601970,Gray Fantail,Rhipidura albiscapa,20165,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-25,,eBird - Casual Observation,,0,,,,,,,
S202602145,Silver Gull,Chroicocephalus novaehollandiae,6398,1,AU-WA,Albany,L2541959,Middleton Beach (Albany),-35.02194,117.91555,2024-04-26,,eBird - Casual Observation,,0,,,,,,,
S202602100,White-breasted Robin,Eopsaltria georgiana,21643,1,AU-WA,Albany,L26395751,"Gledhow, WA",-35.007688,117.841724,2024-04-26,,eBird - Casual Observation,,0,,,,,,,
S202602451,Red-tailed Black-Cockatoo,Calyptorhynchus banksii,12040,1,AU-WA,Armadale,L11807348,Canning Dam picnic area,-32.1512761,116.1221664,2024-04-27,,eBird - Casual Observation,,0,,,,,,,
S202604236,Little Wattlebird,Anthochaera chrysoptera,17675,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2024-05-08,,eBird - Casual Observation,,0,,,,,,,
S192974652,Spotted Pardalote,Pardalotus punctatus,18037,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2024-05-16,,eBird - Casual Observation,,0,,,,,,,
S202604298,Spotted Pardalote,Pardalotus punctatus,18037,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2024-05-18,,eBird - Casual Observation,,0,,,,,,,
S176630894,Eastern Spinebill,Acanthorhynchus tenuirostris,17524,1,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2024-05-24,,eBird - Casual Observation,,0,,,,,,,
S199298196,Red Wattlebird,Anthochaera carunculata,17681,2,AU-VIC,Darebin,L7860810,"Hutton Street, Thornbury, Victoria, AU",-37.7550051,144.9902195,2024-07-05,,eBird - Casual Observation,,0,,,,,,,
